tail,arc_type,ferry_origin,ferry_dest,ferry_nm,ferry_hrs,ferry_cost,to_team,to_game_apt,to_game_dt,from_team,from_game_apt,from_game_dt
erj_145_DFW_0,trip,WBU,WBU,0.0,0.0,0.0,Colorado Buffaloes,ORL,2026-01-18 19:00:00+00:00,Colorado Buffaloes,MGW,2026-01-17 23:00:00+00:00
erj_145_DFW_0,trip,WBU,LWC,467.4,1.87,7216.51,Kansas Jayhawks,DMA,2026-01-21 01:00:00+00:00,Colorado Buffaloes,ORL,2026-01-18 19:00:00+00:00
erj_145_DFW_0,trip,MSP,MSP,0.0,0.0,0.0,Minnesota Golden Gophers,CMH,2026-01-20 23:30:00+00:00,Minnesota Golden Gophers,SEA,2026-01-18 23:00:00+00:00
erj_145_DFW_0,trip,PHX,SLC,441.5,1.77,6816.96,Utah Utes,MHK,2026-01-21 02:00:00+00:00,Arizona State Sun Devils,HOU,2026-01-18 23:30:00+00:00
erj_145_DFW_0,trip,AFW,LBB,229.5,0.92,3543.38,Texas Tech Red Raiders,ACT,2026-01-21 02:00:00+00:00,TCU Horned Frogs,EWR,2026-01-19 17:00:00+00:00
erj_145_DFW_0,trip,AFW,SWO,190.8,0.76,2945.65,Oklahoma State Cowboys,AFW,2026-01-21 01:00:00+00:00,TCU Horned Frogs,EWR,2026-01-19 17:00:00+00:00
erj_145_DFW_0,trip,MSP,MSP,0.0,0.0,0.0,Minnesota Golden Gophers,EUG,2026-01-22 02:00:00+00:00,Minnesota Golden Gophers,CMH,2026-01-20 23:30:00+00:00
erj_145_DFW_0,trip,SWO,HOU,401.7,1.61,6202.7,Houston Cougars,MHK,2026-01-22 00:30:00+00:00,Oklahoma State Cowboys,AFW,2026-01-21 01:00:00+00:00
erj_145_DFW_0,trip,LWC,CID,235.4,0.94,3634.24,Iowa Hawkeyes,BWI,2026-01-22 23:00:00+00:00,Kansas Jayhawks,DMA,2026-01-21 01:00:00+00:00
erj_145_DFW_0,trip,LBB,LBB,0.0,0.0,0.0,Texas Tech Lady Raiders,PVU,2026-01-22 02:00:00+00:00,Texas Tech Red Raiders,ACT,2026-01-21 02:00:00+00:00
erj_145_DFW_0,trip,SLC,PHX,441.5,1.77,6816.96,Arizona State Sun Devils,MGW,2026-01-22 00:00:00+00:00,Utah Utes,MHK,2026-01-21 02:00:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,USC Trojans,LAN,2026-01-23 01:00:00+00:00,Arizona State Sun Devils,MGW,2026-01-22 00:00:00+00:00
erj_145_DFW_0,trip,MSP,LNK,288.0,1.15,4446.33,Nebraska Cornhuskers,MSP,2026-01-24 17:00:00+00:00,Minnesota Golden Gophers,EUG,2026-01-22 02:00:00+00:00
erj_145_DFW_0,trip,CID,LWC,235.4,0.94,3634.24,Kansas Jayhawks,MHK,2026-01-25 01:00:00+00:00,Iowa Hawkeyes,BWI,2026-01-22 23:00:00+00:00
erj_145_DFW_0,trip,LAX,PHX,321.2,1.28,4959.71,Arizona State Sun Devils,LUK,2026-01-24 17:00:00+00:00,USC Trojans,LAN,2026-01-23 01:00:00+00:00
erj_145_DFW_0,trip,LNK,MHK,102.4,0.41,1580.86,Kansas State Wildcats,LWC,2026-01-25 18:00:00+00:00,Nebraska Cornhuskers,MSP,2026-01-24 17:00:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,USC Trojans,MSN,2026-01-25 21:00:00+00:00,Arizona State Sun Devils,LUK,2026-01-24 17:00:00+00:00
erj_145_DFW_0,trip,DMA,LAX,393.3,1.57,6072.49,UCLA Bruins,ORD,2026-01-25 21:00:00+00:00,Arizona Wildcats,DSM,2026-01-24 21:00:00+00:00
erj_145_DFW_0,trip,LWC,SWO,192.8,0.77,2976.51,Oklahoma State Cowgirls,WBU,2026-01-25 20:00:00+00:00,Kansas Jayhawks,MHK,2026-01-25 01:00:00+00:00
erj_145_DFW_0,trip,MHK,MHK,0.0,0.0,0.0,Kansas State Wildcats,MGW,2026-01-28 01:30:00+00:00,Kansas State Wildcats,LWC,2026-01-25 18:00:00+00:00
erj_145_DFW_0,trip,EUG,SEA,203.1,0.81,3135.42,Washington Huskies,EWR,2026-01-26 20:00:00+00:00,Oregon Ducks,SEA,2026-01-25 20:00:00+00:00
erj_145_DFW_0,trip,SWO,LNK,281.6,1.13,4347.37,Nebraska Cornhuskers,ARB,2026-01-28 00:00:00+00:00,Oklahoma State Cowgirls,WBU,2026-01-25 20:00:00+00:00
erj_145_DFW_0,trip,LAX,PHX,321.2,1.28,4959.71,Arizona State Sun Devils,ORL,2026-01-28 00:00:00+00:00,USC Trojans,MSN,2026-01-25 21:00:00+00:00
erj_145_DFW_0,trip,LAX,DMA,393.3,1.57,6072.49,Arizona Wildcats,PVU,2026-01-27 02:00:00+00:00,UCLA Bruins,ORD,2026-01-25 21:00:00+00:00
erj_145_DFW_0,trip,SEA,SEA,0.0,0.0,0.0,Washington Huskies,BWI,2026-01-29 00:00:00+00:00,Washington Huskies,EWR,2026-01-26 20:00:00+00:00
erj_145_DFW_0,trip,DMA,DMA,0.0,0.0,0.0,Arizona Wildcats,PHX,2026-01-29 01:30:00+00:00,Arizona Wildcats,PVU,2026-01-27 02:00:00+00:00
erj_145_DFW_0,trip,LNK,DSM,146.3,0.59,2258.24,Iowa State Cyclones,LBB,2026-01-29 00:00:00+00:00,Nebraska Cornhuskers,ARB,2026-01-28 00:00:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,UCLA Bruins,CMI,2026-01-29 00:00:00+00:00,Arizona State Sun Devils,ORL,2026-01-28 00:00:00+00:00
erj_145_DFW_0,trip,HOU,HOU,0.0,0.0,0.0,Houston Cougars,AFW,2026-01-29 02:10:00+00:00,Houston Cougars,ACT,2026-01-28 01:00:00+00:00
erj_145_DFW_0,trip,MHK,WBU,399.3,1.6,6165.72,Colorado Buffaloes,MHK,2026-01-30 00:30:00+00:00,Kansas State Wildcats,MGW,2026-01-28 01:30:00+00:00
erj_145_DFW_0,trip,SEA,SEA,0.0,0.0,0.0,Washington Huskies,CMI,2026-01-30 02:00:00+00:00,Washington Huskies,BWI,2026-01-29 00:00:00+00:00
erj_145_DFW_0,trip,DSM,LWC,167.5,0.67,2585.78,Kansas Jayhawks,AFW,2026-01-29 23:00:00+00:00,Iowa State Cyclones,LBB,2026-01-29 00:00:00+00:00
erj_145_DFW_0,trip,SLC,WBU,311.9,1.25,4816.13,Colorado Buffaloes,DSM,2026-01-30 00:00:00+00:00,BYU Cougars,SWO,2026-01-29 00:30:00+00:00
erj_145_DFW_0,trip,LWC,SWO,192.8,0.77,2976.51,Oklahoma State Cowboys,SLC,2026-01-31 23:05:00+00:00,Kansas Jayhawks,AFW,2026-01-29 23:00:00+00:00
erj_145_DFW_0,trip,WBU,SLC,311.9,1.25,4816.13,BYU Cougars,LWC,2026-01-31 21:30:00+00:00,Colorado Buffaloes,DSM,2026-01-30 00:00:00+00:00
erj_145_DFW_0,trip,WBU,LBB,416.1,1.66,6425.35,Texas Tech Red Raiders,ORL,2026-01-31 17:00:00+00:00,Colorado Buffaloes,MHK,2026-01-30 00:30:00+00:00
erj_145_DFW_0,trip,SEA,SEA,0.0,0.0,0.0,Washington Huskies,ORD,2026-02-01 01:00:00+00:00,Washington Huskies,CMI,2026-01-30 02:00:00+00:00
erj_145_DFW_0,trip,LBB,MHK,412.3,1.65,6366.15,Kansas State Wildcats,PHX,2026-02-01 21:00:00+00:00,Texas Tech Red Raiders,ORL,2026-01-31 17:00:00+00:00
erj_145_DFW_0,trip,ACT,ACT,0.0,0.0,0.0,Baylor Bears,MGW,2026-02-01 18:00:00+00:00,Baylor Bears,MGW,2026-01-31 21:00:00+00:00
erj_145_DFW_0,trip,SLC,WBU,311.9,1.25,4816.13,Colorado Buffaloes,LWC,2026-02-01 20:00:00+00:00,BYU Cougars,LWC,2026-01-31 21:30:00+00:00
erj_145_DFW_0,trip,SWO,SWO,0.0,0.0,0.0,Oklahoma State Cowgirls,DMA,2026-02-01 21:00:00+00:00,Oklahoma State Cowboys,SLC,2026-01-31 23:05:00+00:00
erj_145_DFW_0,trip,MHK,LWC,68.2,0.27,1053.41,Kansas Jayhawks,LBB,2026-02-03 02:00:00+00:00,Kansas State Wildcats,PHX,2026-02-01 21:00:00+00:00
erj_145_DFW_0,trip,LWC,MHK,68.2,0.27,1053.41,Kansas State Wildcats,DMA,2026-02-05 01:00:00+00:00,Kansas Jayhawks,LBB,2026-02-03 02:00:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,USC Trojans,ORD,2026-02-06 02:00:00+00:00,Arizona State Sun Devils,SLC,2026-02-05 02:00:00+00:00
erj_145_DFW_0,trip,LAX,PHX,321.2,1.28,4959.71,Arizona State Sun Devils,ACT,2026-02-07 23:00:00+00:00,USC Trojans,ORD,2026-02-06 02:00:00+00:00
erj_145_DFW_0,trip,EUG,EUG,0.0,0.0,0.0,Oregon Ducks,BMG,2026-02-10 01:45:00+00:00,Oregon Ducks,LAF,2026-02-07 18:00:00+00:00
erj_145_DFW_0,trip,DMA,LAX,393.3,1.57,6072.49,USC Trojans,SCE,2026-02-08 17:00:00+00:00,Arizona Wildcats,MGW,2026-02-07 19:00:00+00:00
erj_145_DFW_0,trip,SWO,AFW,190.8,0.76,2945.65,TCU Horned Frogs,WBU,2026-02-08 20:00:00+00:00,Oklahoma State Cowboys,DMA,2026-02-07 21:00:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,UCLA Bruins,ARB,2026-02-08 20:00:00+00:00,Arizona State Sun Devils,ACT,2026-02-07 23:00:00+00:00
erj_145_DFW_0,trip,LBB,LBB,0.0,0.0,0.0,Texas Tech Red Raiders,MGW,2026-02-08 18:00:00+00:00,Texas Tech Lady Raiders,HOU,2026-02-07 23:00:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,USC Trojans,CMI,2026-02-08 18:00:00+00:00,Arizona State Sun Devils,WBU,2026-02-08 02:30:00+00:00
erj_145_DFW_0,trip,SEA,SEA,0.0,0.0,0.0,Washington Huskies,MSN,2026-02-08 20:00:00+00:00,Washington Huskies,LAX,2026-02-08 03:00:00+00:00
erj_145_DFW_0,trip,LAX,DMA,393.3,1.57,6072.49,Arizona Wildcats,LWC,2026-02-10 02:00:00+00:00,USC Trojans,SCE,2026-02-08 17:00:00+00:00
erj_145_DFW_0,trip,LBB,SWO,277.3,1.11,4280.96,Oklahoma State Cowboys,PHX,2026-02-11 02:00:00+00:00,Texas Tech Red Raiders,MGW,2026-02-08 18:00:00+00:00
erj_145_DFW_0,trip,LAX,DMA,393.3,1.57,6072.49,Arizona Wildcats,LUK,2026-02-10 23:30:00+00:00,UCLA Bruins,ARB,2026-02-08 20:00:00+00:00
erj_145_DFW_0,trip,AFW,SWO,190.8,0.76,2945.65,Oklahoma State Cowgirls,MHK,2026-02-11 00:30:00+00:00,TCU Horned Frogs,WBU,2026-02-08 20:00:00+00:00
erj_145_DFW_0,trip,EUG,SEA,203.1,0.81,3135.42,Washington Huskies,CID,2026-02-12 00:30:00+00:00,Oregon Ducks,BMG,2026-02-10 01:45:00+00:00
erj_145_DFW_0,trip,DMA,LAX,393.3,1.57,6072.49,UCLA Bruins,LAN,2026-02-12 01:00:00+00:00,Arizona Wildcats,LWC,2026-02-10 02:00:00+00:00
erj_145_DFW_0,trip,DMA,LAX,393.3,1.57,6072.49,USC Trojans,CMH,2026-02-11 23:30:00+00:00,Arizona Wildcats,LUK,2026-02-10 23:30:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,Utah Utes,PHX,2026-02-12 01:30:00+00:00,BYU Cougars,ACT,2026-02-11 00:00:00+00:00
erj_145_DFW_0,trip,SWO,AFW,190.8,0.76,2945.65,TCU Horned Frogs,ACT,2026-02-13 00:00:00+00:00,Oklahoma State Cowgirls,MHK,2026-02-11 00:30:00+00:00
erj_145_DFW_0,trip,SWO,WBU,449.3,1.8,6936.98,Colorado Buffaloes,HOU,2026-02-12 00:30:00+00:00,Oklahoma State Cowboys,PHX,2026-02-11 02:00:00+00:00
erj_145_DFW_0,trip,AFW,AFW,0.0,0.0,0.0,TCU Horned Frogs,SWO,2026-02-14 17:00:00+00:00,TCU Horned Frogs,ACT,2026-02-13 00:00:00+00:00
erj_145_DFW_0,trip,LWC,CID,235.4,0.94,3634.24,Iowa Hawkeyes,LNK,2026-02-16 17:00:00+00:00,Kansas Jayhawks,DSM,2026-02-14 18:00:00+00:00
erj_145_DFW_0,trip,PHX,SLC,441.5,1.77,6816.96,Utah Utes,SWO,2026-02-16 19:00:00+00:00,Arizona State Sun Devils,DMA,2026-02-14 19:00:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,Utah Utes,LUK,2026-02-15 17:00:00+00:00,BYU Cougars,WBU,2026-02-14 20:00:00+00:00
erj_145_DFW_0,trip,LBB,ACT,262.8,1.05,4058.04,Baylor Bears,ORL,2026-02-15 19:00:00+00:00,Texas Tech Lady Raiders,SWO,2026-02-14 20:30:00+00:00
erj_145_DFW_0,trip,HOU,HOU,0.0,0.0,0.0,Houston Cougars,DSM,2026-02-17 02:00:00+00:00,Houston Cougars,LWC,2026-02-14 22:00:00+00:00
erj_145_DFW_0,trip,SLC,WBU,311.9,1.25,4816.13,Colorado Buffaloes,DMA,2026-02-18 01:00:00+00:00,Utah Utes,LUK,2026-02-15 17:00:00+00:00
erj_145_DFW_0,trip,ACT,ACT,0.0,0.0,0.0,Baylor Bears,MHK,2026-02-18 02:00:00+00:00,Baylor Bears,ORL,2026-02-15 19:00:00+00:00
erj_145_DFW_0,trip,CID,MSN,129.3,0.52,1995.89,Wisconsin Badgers,CMH,2026-02-18 01:30:00+00:00,Iowa Hawkeyes,LNK,2026-02-16 17:00:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,BYU Cougars,DMA,2026-02-19 02:00:00+00:00,Utah Utes,SWO,2026-02-16 19:00:00+00:00
erj_145_DFW_0,trip,HOU,LBB,412.3,1.65,6366.2,Texas Tech Red Raiders,PHX,2026-02-18 04:10:00+00:00,Houston Cougars,DSM,2026-02-17 02:00:00+00:00
erj_145_DFW_0,trip,AFW,AFW,0.0,0.0,0.0,TCU Horned Frogs,HOU,2026-02-19 00:30:00+00:00,TCU Horned Frogs,ORL,2026-02-18 00:00:00+00:00
erj_145_DFW_0,trip,WBU,SLC,311.9,1.25,4816.13,Utah Utes,MGW,2026-02-19 01:30:00+00:00,Colorado Buffaloes,DMA,2026-02-18 01:00:00+00:00
erj_145_DFW_0,trip,LAX,PHX,321.2,1.28,4959.71,Arizona State Sun Devils,DSM,2026-02-19 00:30:00+00:00,UCLA Bruins,LAN,2026-02-18 01:30:00+00:00
erj_145_DFW_0,trip,MSN,MSN,0.0,0.0,0.0,Wisconsin Badgers,LAX,2026-02-20 02:00:00+00:00,Wisconsin Badgers,CMH,2026-02-18 01:30:00+00:00
erj_145_DFW_0,trip,ACT,ACT,0.0,0.0,0.0,Baylor Bears,LBB,2026-02-19 00:00:00+00:00,Baylor Bears,MHK,2026-02-18 02:00:00+00:00
erj_145_DFW_0,trip,MSN,DSM,214.5,0.86,3312.47,Iowa State Cyclones,PVU,2026-02-22 03:38:00+00:00,Wisconsin Badgers,LAX,2026-02-20 02:00:00+00:00
erj_145_DFW_0,trip,SEA,SEA,0.0,0.0,0.0,Washington Huskies,BWI,2026-02-21 20:00:00+00:00,Washington Huskies,LAX,2026-02-20 03:00:00+00:00
erj_145_DFW_0,trip,EUG,EUG,0.0,0.0,0.0,Oregon Ducks,BMG,2026-02-22 18:00:00+00:00,Oregon Ducks,LAX,2026-02-21 21:00:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,USC Trojans,CMH,2026-02-22 19:00:00+00:00,Arizona State Sun Devils,ACT,2026-02-21 21:00:00+00:00
erj_145_DFW_0,trip,HOU,HOU,0.0,0.0,0.0,Houston Cougars,LWC,2026-02-24 02:00:00+00:00,Houston Cougars,PHX,2026-02-21 21:00:00+00:00
erj_145_DFW_0,trip,DSM,DSM,0.0,0.0,0.0,Iowa State Cyclones,AFW,2026-02-22 21:00:00+00:00,Iowa State Cyclones,PVU,2026-02-22 03:38:00+00:00
erj_145_DFW_0,trip,EUG,SEA,203.1,0.81,3135.42,Washington Huskies,EWR,2026-02-24 23:30:00+00:00,Oregon Ducks,BMG,2026-02-22 18:00:00+00:00
erj_145_DFW_0,trip,LAX,PHX,321.2,1.28,4959.71,Arizona State Sun Devils,AFW,2026-02-25 02:00:00+00:00,USC Trojans,CMH,2026-02-22 19:00:00+00:00
erj_145_DFW_0,trip,DSM,DSM,0.0,0.0,0.0,Iowa State Cyclones,SLC,2026-02-25 02:00:00+00:00,Iowa State Cyclones,AFW,2026-02-22 21:00:00+00:00
erj_145_DFW_0,trip,HOU,HOU,0.0,0.0,0.0,Houston Cougars,DMA,2026-02-25 01:00:00+00:00,Houston Cougars,LWC,2026-02-24 02:00:00+00:00
erj_145_DFW_0,trip,SEA,EUG,203.1,0.81,3135.42,Oregon Ducks,LAF,2026-02-26 00:00:00+00:00,Washington Huskies,EWR,2026-02-24 23:30:00+00:00
erj_145_DFW_0,trip,HOU,AFW,226.5,0.91,3497.35,TCU Horned Frogs,LUK,2026-02-25 23:30:00+00:00,Houston Cougars,DMA,2026-02-25 01:00:00+00:00
erj_145_DFW_0,trip,DMA,LBB,465.2,1.86,7183.36,Texas Tech Lady Raiders,LWC,2026-02-26 00:30:00+00:00,Arizona Wildcats,ACT,2026-02-25 02:00:00+00:00
erj_145_DFW_0,trip,DSM,SWO,360.1,1.44,5560.01,Oklahoma State Cowgirls,DSM,2026-02-26 00:30:00+00:00,Iowa State Cyclones,SLC,2026-02-25 02:00:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,USC Trojans,SCE,2026-02-25 23:00:00+00:00,Arizona State Sun Devils,AFW,2026-02-25 02:00:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,BYU Cougars,PHX,2026-02-26 01:30:00+00:00,Utah Utes,WBU,2026-02-25 02:00:00+00:00
erj_145_DFW_0,trip,EUG,SEA,203.1,0.81,3135.42,Washington Huskies,EUG,2026-03-01 22:00:00+00:00,Oregon Ducks,ORD,2026-02-28 19:00:00+00:00
erj_145_DFW_0,trip,LAX,PHX,321.2,1.28,4959.71,Arizona State Sun Devils,LBB,2026-03-01 20:00:00+00:00,UCLA Bruins,MSP,2026-02-28 19:00:00+00:00
erj_145_DFW_0,trip,ACT,ACT,0.0,0.0,0.0,Baylor Bears,AFW,2026-03-01 21:00:00+00:00,Baylor Bears,ORL,2026-03-01 01:00:00+00:00
erj_145_DFW_0,trip,PHX,SLC,441.5,1.77,6816.96,BYU Cougars,LUK,2026-03-04 00:00:00+00:00,Arizona State Sun Devils,LBB,2026-03-01 20:00:00+00:00
erj_145_DFW_0,trip,ACT,AFW,82.9,0.33,1280.4,TCU Horned Frogs,LBB,2026-03-04 00:00:00+00:00,Baylor Bears,AFW,2026-03-01 21:00:00+00:00
erj_145_DFW_0,trip,SEA,EUG,203.1,0.81,3135.42,Oregon Ducks,CMI,2026-03-04 02:00:00+00:00,Washington Huskies,EUG,2026-03-01 22:00:00+00:00
erj_145_DFW_0,trip,AFW,ACT,82.9,0.33,1280.4,Baylor Bears,HOU,2026-03-05 02:00:00+00:00,TCU Horned Frogs,LBB,2026-03-04 00:00:00+00:00
erj_145_ATL_0,depot_out,ATL,RSW,448.4,1.79,6923.77,Florida Gulf Coast Eagles,CMI,2025-11-08 01:30:00+00:00,,,
erj_145_ATL_0,depot_in,RSW,ATL,448.4,1.79,6923.77,,,,Florida Gulf Coast Eagles,CMI,2025-11-08 01:30:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,CLL,2025-11-15 01:00:00+00:00,,,
erj_145_ATL_0,depot_in,CUB,ATL,172.4,0.69,2662.31,,,,South Carolina Gamecocks,LAX,2025-11-16 02:15:00+00:00
erj_145_ATL_0,depot_out,ATL,TCL,161.4,0.65,2492.74,Alabama Crimson Tide,MDW,2025-11-20 02:15:00+00:00,,,
erj_145_ATL_0,depot_out,ATL,MGM,127.4,0.51,1967.63,Auburn Tigers,LAS,2025-11-25 01:00:00+00:00,,,
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,SJU,2025-11-26 15:00:00+00:00,,,
erj_145_ATL_0,depot_in,TCL,ATL,161.4,0.65,2492.74,,,,Alabama Crimson Tide,NAS,2025-11-26 21:00:00+00:00
erj_145_ATL_0,depot_in,BWI,ATL,500.8,2.0,7732.76,,,,Maryland Terrapins,SJU,2025-11-27 20:00:00+00:00
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,SJU,2025-11-28 20:00:00+00:00
erj_145_ATL_0,depot_out,ATL,TLH,194.3,0.78,2999.94,Florida State Seminoles,HOU,2025-12-07 01:00:00+00:00,,,
erj_145_ATL_0,depot_in,TLH,ATL,194.3,0.78,2999.94,,,,Florida State Seminoles,HOU,2025-12-07 01:00:00+00:00
erj_145_ATL_0,depot_out,ATL,MGM,127.4,0.51,1967.63,Auburn Tigers,DMA,2025-12-07 03:00:00+00:00,,,
erj_145_ATL_0,depot_in,MGM,ATL,127.4,0.51,1967.63,,,,Auburn Tigers,DMA,2025-12-07 03:00:00+00:00
erj_145_ATL_0,depot_out,ATL,RDU,309.0,1.24,4771.33,North Carolina Tar Heels,FTY,2025-12-20 20:26:00+00:00,,,
erj_145_ATL_0,depot_in,RDU,ATL,309.0,1.24,4771.33,,,,North Carolina Tar Heels,FTY,2025-12-20 20:26:00+00:00
erj_145_ATL_0,depot_out,ATL,RSW,448.4,1.79,6923.77,Florida Gulf Coast Eagles,ORL,2025-12-20 22:00:00+00:00,,,
erj_145_ATL_0,depot_in,RSW,ATL,448.4,1.79,6923.77,,,,Florida Gulf Coast Eagles,ORL,2025-12-20 22:00:00+00:00
erj_145_ATL_0,depot_out,ATL,MGM,127.4,0.51,1967.63,Auburn Tigers,IND,2025-12-20 23:30:00+00:00,,,
erj_145_ATL_0,depot_in,MGM,ATL,127.4,0.51,1967.63,,,,Auburn Tigers,IND,2025-12-20 23:30:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,LBB,2026-01-01 00:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,LBB,2026-01-01 00:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,SWO,2026-01-07 01:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,PHX,2026-01-08 01:30:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,DMA,2026-01-10 21:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,DMA,2026-01-10 21:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,MHK,2026-01-15 01:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,MHK,2026-01-15 01:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,DSM,2026-01-21 00:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,ACT,2026-01-22 01:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,WBU,2026-01-24 20:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,WBU,2026-01-24 20:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,DSM,2026-01-31 20:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,DSM,2026-01-31 20:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,HOU,2026-02-05 00:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,HOU,2026-02-05 00:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,SWO,2026-02-07 19:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,LUK,2026-02-08 19:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,MGW,2026-02-12 00:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,MGW,2026-02-12 00:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,LUK,2026-02-21 19:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,LUK,2026-02-21 19:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,SLC,2026-02-22 02:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,SLC,2026-02-22 02:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,PVU,2026-02-25 04:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,PVU,2026-02-25 04:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,HOU,2026-03-01 20:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,HOU,2026-03-01 20:00:00+00:00
erj_145_ATL_0,depot_out,ATL,ORL,344.6,1.38,5320.16,UCF Knights,MGW,2026-03-07 01:00:00+00:00,,,
erj_145_ATL_0,depot_in,ORL,ATL,344.6,1.38,5320.16,,,,UCF Knights,MGW,2026-03-07 01:00:00+00:00
erj_145_ATL_0,trip,ORL,CUB,326.2,1.3,5036.21,South Carolina Gamecocks,LAX,2025-11-16 02:15:00+00:00,UCF Knights,CLL,2025-11-15 01:00:00+00:00
erj_145_ATL_0,trip,TCL,MEM,160.6,0.64,2479.75,Memphis Tigers,NAS,2025-11-20 23:00:00+00:00,Alabama Crimson Tide,MDW,2025-11-20 02:15:00+00:00
erj_145_ATL_0,trip,MEM,LOU,282.3,1.13,4358.47,Louisville Cardinals,LUK,2025-11-21 23:30:00+00:00,Memphis Tigers,NAS,2025-11-20 23:00:00+00:00
erj_145_ATL_0,trip,LOU,CUB,341.4,1.37,5271.47,South Carolina Gamecocks,LWB,2025-11-23 22:00:00+00:00,Louisville Cardinals,LUK,2025-11-21 23:30:00+00:00
erj_145_ATL_0,trip,CUB,BWI,375.6,1.5,5799.8,Maryland Terrapins,LAS,2025-11-26 02:30:00+00:00,South Carolina Gamecocks,LWB,2025-11-23 22:00:00+00:00
erj_145_ATL_0,trip,MGM,MGM,0.0,0.0,0.0,Auburn Tigers,LAS,2025-11-26 01:30:00+00:00,Auburn Tigers,LAS,2025-11-25 01:00:00+00:00
